year,kind,rating,vote,runtime,genre1,country1,language1,cast1,cast2,director1,writer1
1973.0,1,6.2,617.0,85.0,4,62,16,2074,5653,342,1758
2001.0,1,5.7,2929.0,111.0,7,62,16,4297,3921,3270,4938
1994.0,1,6.5,54165.0,84.0,9,62,16,2201,2123,4091,4952
1999.0,7,2.8,197.0,101.0,6,62,16,667,5897,4207,5105
1953.0,1,6.7,7426.0,152.0,13,62,16,3712,4412,1174,2952
2000.0,1,7.8,28275.0,106.0,0,53,35,2863,3314,2984,3619
1988.0,1,5.7,52477.0,130.0,13,62,16,2369,3195,3239,4952
2004.0,1,4.7,832.0,99.0,0,62,16,636,5105,520,4498
1981.0,1,6.6,5973.0,90.0,13,4,16,4455,2399,3266,1420
1998.0,1,6.6,12539.0,320.0,4,62,16,3514,139,3841,4648
2001.0,1,5.9,39863.0,94.0,4,62,16,4522,2302,975,1730
2001.0,4,7.0,308.0,112.0,2,37,33,2268,4098,4207,821
2004.0,1,5.1,680.0,101.0,7,62,16,1361,4732,3336,3679
1997.0,1,6.7,33588.0,108.0,4,62,16,2026,4209,1466,1742
2005.0,7,8.1,309.0,120.0,6,62,16,3422,2482,2032,5105
2004.0,1,6.0,1036.0,95.0,4,10,16,1312,4471,1021,1176
2000.0,7,7.0,33.0,93.0,6,62,16,4998,3858,4207,5105
2001.0,4,7.8,100.0,60.0,2,37,16,119,1833,4207,4483
1928.0,1,7.9,13991.0,100.0,0,62,16,720,5525,592,627
2001.0,1,4.6,470.0,93.0,4,62,16,999,1291,2156,1665
2002.0,3,5.7,177.0,74.0,7,62,16,1767,1513,874,1338
1994.0,3,6.1,362.0,70.0,7,62,16,2926,487,2735,4621
1999.0,3,7.7,194.0,94.0,6,62,16,4410,5897,551,3701
1995.0,1,5.6,2218.0,80.0,0,61,16,930,2631,1026,734
1995.0,1,6.4,89393.0,93.0,0,62,16,4357,1877,3522,4433
1982.0,1,7.6,4060.0,90.0,6,62,16,3731,2102,1719,5105
1968.0,1,7.5,2771.0,103.0,0,37,33,4629,1698,2258,2739
2002.0,3,5.9,1354.0,83.0,5,62,16,3908,2743,2877,3226
2004.0,4,6.8,1040.0,94.0,7,62,16,2786,729,4207,3736
2004.0,1,6.4,428809.0,80.0,0,62,16,1239,2346,3452,4144
2000.0,0,7.6,143.0,116.0,6,62,16,116,2353,2344,3841
2003.0,3,7.1,178.0,92.0,6,27,7,2016,4426,1566,1881
1993.0,1,7.6,173840.0,128.0,4,62,16,2145,2676,3278,3960
1998.0,7,7.6,20.0,85.0,26,62,16,3669,4831,3856,5105
2000.0,1,7.7,5810.0,45.0,6,61,16,3697,5282,2112,5105
1996.0,2,6.4,1789.0,92.0,2,37,33,3146,3248,4207,3193
1961.0,1,8.0,5189.0,130.0,7,35,32,2956,5009,1161,1405
1960.0,1,7.4,9800.0,112.0,4,62,16,1845,2415,931,1307
1956.0,1,6.4,862.0,97.0,2,62,16,1664,2250,1303,1561
2001.0,4,7.6,1278.0,105.0,2,37,33,577,3758,4207,2664
1997.0,0,6.8,7.0,84.0,4,67,64,4840,5659,1551,3408
1975.0,1,6.1,1277.0,25.0,0,62,16,568,3485,1075,1845
2002.0,1,5.4,4713.0,105.0,4,62,16,2991,1377,2045,2085
1991.0,1,5.0,5083.0,93.0,0,62,16,1777,2615,3582,2445
2001.0,1,6.3,34138.0,98.0,2,62,16,887,3294,412,3040
1987.0,0,unknown,176.5,162.0,8,61,16,921,5897,2374,5105
2002.0,7,6.1,36.0,117.0,6,62,16,2392,1026,1841,5105
2000.0,1,6.0,158.0,94.0,4,55,54,4653,5714,1350,2992
1978.0,1,6.7,1843.0,24.0,4,62,16,4935,1975,1542,3233
1998.0,0,7.0,92.0,93.0,5,61,16,1680,3462,483,1577
2002.0,4,7.2,1422.0,60.0,4,37,33,5025,3063,4207,3357
2001.0,1,6.5,253871.0,99.0,4,24,16,479,4302,331,1223
2000.0,1,5.7,56727.0,71.0,0,62,16,4864,841,255,811
2002.0,1,7.1,885.0,94.0,6,23,16,4102,33,780,924
1942.0,1,7.7,23715.0,86.0,7,62,16,2501,1445,2964,521
2001.0,1,5.3,8603.0,49.0,0,62,16,2722,679,1607,1953
1978.0,1,8.2,31112.0,108.0,7,65,55,1962,3424,1578,1897
1973.0,1,3.4,385.0,99.0,4,62,16,4078,1101,73,583
1957.0,1,5.7,2007.0,98.0,4,62,16,769,2464,3681,2552
1999.0,1,7.1,7717.0,238.0,18,18,11,1946,259,3817,223
2001.0,1,6.2,3492.0,110.0,0,61,16,3430,3740,2657,2741
1988.0,1,5.4,25707.0,104.0,4,62,16,1056,3164,3252,2185
1996.0,4,7.5,1466.0,86.0,4,61,16,3668,1449,4207,2312
1994.0,1,6.8,6245.0,119.0,7,30,26,3005,5095,3200,4612
2003.0,1,5.7,1458.0,91.0,0,37,33,4598,436,4183,1911
1938.0,1,7.6,11001.0,111.0,0,54,48,3569,4237,3595,4355
1985.0,1,6.2,2329.0,157.0,5,62,16,1444,1123,669,4239
1970.0,1,6.9,2491.0,60.0,7,62,16,2069,2406,2583,1851
2001.0,1,6.8,275.0,100.0,6,62,16,2509,5821,4141,5105
1990.0,1,6.1,15497.0,141.0,7,62,16,4311,4000,1242,2436
1997.0,1,7.6,136210.0,102.0,16,23,16,536,4337,903,1042
1991.0,1,6.8,261.0,91.0,6,62,16,4235,412,4070,4265
2000.0,1,5.9,21287.0,81.0,7,24,16,2242,4051,4133,3517
1968.0,1,unknown,3408.0,123.0,20,62,16,3110,1463,1468,1747
2003.0,7,3.0,73.0,105.0,26,62,16,3312,413,2709,309
1941.0,1,7.1,6728.0,99.0,7,62,16,1967,845,1343,3434
1972.0,1,6.1,963.0,96.0,1,62,16,3300,5763,342,4567
1997.0,1,4.4,386.0,96.0,7,62,16,805,5133,3151,2359
1998.0,3,7.8,7768.0,94.0,0,62,16,678,4064,2762,1934
1989.0,0,7.7,511.0,94.0,4,62,16,2354,5582,4207,2290
2000.0,0,unknown,176.5,93.0,6,67,64,5069,5897,4207,5105
1989.0,1,4.6,11822.0,26.0,7,62,16,3387,2335,4198,3628
2003.0,0,unknown,176.5,115.0,2,67,64,3247,4025,2295,1802
1977.0,1,6.1,487.0,112.0,5,23,16,136,2481,76,104
2003.0,7,6.2,2510.0,115.0,2,62,16,2404,163,583,2381
1996.0,1,6.6,7156.0,76.0,5,62,16,276,2241,3647,4037
1964.0,1,6.4,8251.0,89.0,4,62,16,4980,440,3290,2550
1983.0,7,7.3,84.0,114.0,2,61,16,1510,1257,982,5105
1994.0,4,7.1,287.0,75.0,2,62,16,3198,5744,4207,3182
1993.0,0,8.3,8.0,90.0,7,67,64,5069,5897,4207,5105
1983.0,1,7.3,8638.0,85.0,4,23,20,217,400,4215,5109
1998.0,3,7.3,64.0,95.0,6,62,16,3680,5897,467,5105
1984.0,1,5.5,14587.0,118.0,0,62,16,936,3507,2072,355
1955.0,1,8.1,63838.0,90.0,5,23,20,4424,5720,1490,3820
1964.0,1,6.5,3926.0,160.0,4,62,16,4789,4154,3290,1772
2002.0,1,5.8,79.0,106.0,4,50,48,3024,166,1570,1887
1996.0,1,7.1,2164.0,94.0,4,62,16,840,2036,609,722
1978.0,1,8.2,1326.0,135.0,6,62,16,1686,677,2589,1583
2001.0,2,9.4,398551.0,95.0,0,62,16,4296,1162,4207,4484
1979.0,1,6.4,80.0,91.0,0,27,7,846,3371,615,356
1990.0,1,6.1,4506.0,101.0,4,62,16,1350,1239,3971,3405
2003.0,3,3.0,976.0,87.0,0,24,16,1170,5167,3162,564
1953.0,1,7.3,9276.0,86.0,4,62,16,1335,2208,856,13
1970.0,1,5.5,422.0,88.0,7,18,16,2623,5711,2085,2509
2001.0,1,5.0,244.0,83.0,7,1,54,788,3345,4025,4863
1952.0,1,8.2,24590.0,89.0,7,35,32,741,3621,4056,676
1979.0,1,7.4,10631.0,84.0,5,62,16,2705,2713,3153,3970
1996.0,7,8.4,2102.0,115.0,6,61,16,1371,5897,1078,1258
2000.0,1,3.6,1537.0,30.0,0,34,16,1293,5128,3615,4485
1990.0,1,6.4,61284.0,103.0,0,62,16,2902,1777,3522,4266
1990.0,0,8.1,41.0,114.0,4,61,16,2231,1335,410,1096
1962.0,1,6.6,2483.0,128.0,4,62,16,1439,2,1380,696
1985.0,1,9.1,40.0,102.0,14,61,16,2458,4904,3951,5105
2004.0,1,6.0,4189.0,97.0,7,62,16,4979,5462,3974,2343
2004.0,1,7.5,1006.0,85.0,6,10,16,448,2376,1412,1676
1993.0,1,7.0,21314.0,60.0,5,62,16,3552,1122,1920,2334
1999.0,1,6.7,3408.0,79.0,4,62,16,2129,3174,5,279
2000.0,7,7.0,104.0,82.0,6,10,16,1230,2729,4207,972
2005.0,7,8.1,121.0,104.0,6,62,16,967,1658,4207,5105
1958.0,1,5.1,211.0,83.0,7,62,16,4299,4656,4130,3938
1971.0,1,6.5,2526.0,93.0,4,62,16,4935,3317,275,3503
2001.0,1,6.8,674.0,90.0,4,29,29,3060,5616,4210,2773
1986.0,1,5.6,32980.0,97.0,0,62,16,382,3047,1954,2970
1966.0,4,7.6,3403.0,188.0,0,67,64,2065,4747,4207,1907
1943.0,1,6.4,1224.0,93.0,4,62,16,2165,2780,4105,4024
1999.0,2,8.6,14008.0,219.0,2,37,33,3232,2946,4207,3194
1973.0,1,7.2,52495.0,73.0,7,61,16,2559,1470,2907,966
1983.0,1,7.5,7974.0,89.0,1,62,16,811,699,556,1429
1994.0,1,4.5,20585.0,89.0,0,61,16,919,3651,194,1680
2001.0,1,6.0,2063.0,95.0,7,55,54,2493,3348,355,3858
1975.0,4,7.1,145.0,57.0,25,62,16,4988,4682,4207,1215
1999.0,1,7.1,165780.0,95.0,0,62,16,1690,3699,917,2405
1999.0,1,4.6,193.0,95.0,5,62,16,4011,642,836,4336
1991.0,1,7.0,65680.0,95.0,4,62,16,532,4670,1221,208
2000.0,1,6.2,7777.0,102.0,7,37,33,1488,1757,1513,2560
2003.0,1,6.2,94465.0,99.0,4,62,16,1690,859,1883,4086
2003.0,1,7.2,59.0,107.0,26,62,64,4614,4889,34,1419
2001.0,7,3.0,992.0,55.0,0,62,16,3344,3885,4182,497
1999.0,7,6.7,146.0,138.0,0,62,16,1716,818,2237,5105
1945.0,1,7.3,4731.0,87.0,5,62,16,458,4225,3493,4195
2004.0,2,8.1,223.0,84.0,6,61,16,3354,2023,4207,3341
1997.0,1,7.0,14297.0,95.0,7,30,26,4339,3537,3794,4578
1993.0,1,6.7,3285.0,95.0,0,27,7,2277,3563,1857,2256
1996.0,1,5.3,2995.0,111.0,4,24,22,4850,4467,2587,3871
1942.0,1,8.2,33657.0,113.0,4,62,16,760,2301,1166,3243
2001.0,1,7.0,17805.0,105.0,3,61,16,2635,2220,3265,2306
1986.0,1,6.0,41509.0,57.0,13,62,16,4684,2533,3954,4783
2005.0,7,8.1,121.0,175.0,6,62,16,967,1658,4207,5105
1991.0,1,5.8,6782.0,119.0,0,62,16,1096,5769,1971,4488
1982.0,1,8.1,390599.0,90.0,13,62,16,2795,5758,1912,471
1974.0,1,8.2,23682.0,112.0,7,62,16,3773,1874,1913,2326
1998.0,3,4.8,4034.0,200.0,0,10,16,1293,3029,2010,3755
2002.0,1,2.8,1095.0,104.0,0,62,16,2760,306,2232,2718
1980.0,1,4.3,2187.0,96.0,14,65,16,781,1904,2665,3255
1979.0,1,6.9,5443.0,124.0,5,61,16,926,2382,397,350
1995.0,1,6.8,28332.0,122.0,4,62,16,901,51,2370,1871
1973.0,4,6.9,810.0,100.0,4,62,16,2462,5050,4207,3169
1996.0,1,5.6,11638.0,73.0,4,62,16,1241,5756,3059,4083
1998.0,1,6.1,35393.0,60.0,0,62,16,4819,1732,3719,4507
1989.0,1,7.6,27036.0,88.0,4,37,16,3183,5864,1831,2232
2004.0,3,4.6,299.0,48.0,7,62,16,4322,1596,3365,4439
2004.0,1,5.1,2349.0,107.0,0,27,7,3376,4698,1858,4595
1999.0,1,7.8,165876.0,30.0,3,62,16,135,4915,2733,3080
1987.0,1,7.3,629.0,78.0,6,62,16,4235,1771,4070,4265
1993.0,1,6.5,4064.0,182.0,4,62,16,1095,4768,2571,932
2004.0,7,8.2,77.0,107.0,6,62,16,5069,5897,4207,5105
1997.0,1,7.3,74037.0,90.0,3,62,16,3471,4229,3781,1014
1998.0,1,6.6,263.0,79.0,2,37,33,728,3708,3849,4656
1990.0,1,6.4,7633.0,100.0,7,62,16,2120,4752,2583,3622
1987.0,1,5.4,3355.0,118.0,4,62,16,3991,4555,2673,1116
1993.0,1,6.9,3472.0,101.0,0,27,7,665,3355,3477,2655
1988.0,1,8.1,68.0,101.0,14,61,16,1465,4485,1301,5105
1990.0,1,7.1,128465.0,169.0,4,62,16,2725,1824,3473,4241
1999.0,1,6.4,206969.0,133.0,4,62,16,87,2676,975,4525
2000.0,1,7.6,201519.0,100.0,5,62,16,481,2333,3780,4433
2000.0,3,7.5,164.0,120.0,6,62,16,1602,3878,898,1040
1989.0,3,5.9,2624.0,75.0,0,62,16,519,3459,356,1611
1993.0,2,7.4,441.0,90.0,2,37,33,221,4404,4207,4229
2002.0,1,5.6,756.0,90.0,4,62,16,2047,3609,436,1226
1992.0,1,7.1,6719.0,127.0,2,37,33,3179,5575,768,94
2002.0,7,8.4,124.0,93.0,6,62,16,767,5234,464,5105
1932.0,1,6.2,352.0,25.0,7,62,16,4583,845,2523,995
2004.0,7,6.2,2989.0,60.0,2,62,16,4308,2649,3148,1306
2000.0,1,7.8,6728.0,60.0,6,62,16,3040,5897,2489,5105
1975.0,1,6.8,837.0,88.0,7,62,16,3475,4886,2066,4178
2001.0,1,4.8,109.0,93.0,0,62,16,3983,5768,742,886
2004.0,1,6.6,202678.0,70.0,4,62,16,4302,2331,1764,142
2002.0,1,6.9,6538.0,172.0,5,55,16,2155,2876,1967,3520
2002.0,1,5.4,133.0,91.0,4,30,16,4027,1229,2461,3005
2004.0,3,2.4,2684.0,102.0,1,62,16,1475,910,504,600
2002.0,7,2.5,1857.0,30.0,13,10,16,2818,926,2711,3297
1984.0,1,5.8,1672.0,95.0,5,62,16,4525,482,1052,1213
1999.0,1,7.2,69933.0,94.0,4,62,16,2653,5032,1045,2302
2003.0,1,7.1,8475.0,91.0,0,10,16,4691,1402,472,489
2003.0,7,8.7,680.0,22.0,14,62,16,51,5452,1714,5105
1995.0,1,7.4,723.0,91.0,6,55,54,2809,3884,548,640
1995.0,1,7.7,109025.0,111.0,7,62,16,2071,5533,222,2063
1985.0,1,6.9,49900.0,120.0,4,62,16,844,2654,2751,1677
1989.0,1,6.9,6732.0,108.0,2,37,33,3179,5575,768,94
1998.0,1,8.1,765446.0,89.0,4,62,16,2197,2721,1883,1403
1995.0,7,8.7,2243.0,91.0,14,62,16,3316,156,3726,4518
2001.0,1,5.7,977.0,100.0,4,55,16,1918,5648,684,2517
1981.0,1,7.3,88359.0,34.0,2,62,16,3386,3234,3853,954
1998.0,1,6.3,7529.0,109.0,4,61,16,4491,3818,3026,1904
1997.0,1,7.5,1648.0,105.0,5,1,54,1931,870,2494,382
1992.0,1,3.4,436.0,103.0,4,62,16,2270,3812,1754,2136
2004.0,7,7.2,26.0,98.0,6,62,16,4987,1340,2514,3083
1998.0,1,6.5,82309.0,79.0,5,62,16,3300,2054,183,1499
1969.0,1,5.5,384.0,89.0,4,23,20,663,3817,1721,2093
1995.0,1,6.4,26026.0,109.0,0,62,16,4311,3294,268,2367
1983.0,1,5.0,67789.0,101.0,0,23,16,927,4691,3275,2192
1995.0,1,6.0,27607.0,25.0,7,62,16,1816,3421,1221,2989
1986.0,1,6.9,27036.0,84.0,4,62,16,1095,550,1818,917
2002.0,1,5.2,603.0,107.0,0,10,16,1149,5326,905,4717
1989.0,1,7.0,13174.0,100.0,7,23,16,975,363,2809,740
2000.0,1,6.2,236.0,194.0,7,62,16,1486,2363,1172,1407
2005.0,1,5.4,23452.0,108.0,4,62,16,4771,874,3708,2366
2001.0,1,7.5,106685.0,90.0,5,62,16,542,1777,1883,2288
1998.0,7,8.4,646.0,106.0,14,62,16,4524,5349,18,5105
1992.0,3,7.6,148.0,98.0,6,61,16,2687,1656,635,5105
2002.0,7,4.4,2520.0,96.0,4,62,16,4474,2586,3730,575
1993.0,1,6.1,26557.0,90.0,0,62,16,660,1837,1899,2964
1926.0,1,7.1,1835.0,60.0,1,62,16,538,5401,102,1214
2002.0,1,4.3,688.0,85.0,5,62,16,4474,3002,3021,910
1970.0,1,6.9,8475.0,112.0,1,62,16,3984,2887,1122,1962
1992.0,7,7.4,54.0,126.0,6,62,16,1783,1427,2582,3162
1991.0,1,5.9,1612.0,25.0,4,62,16,2725,3386,3753,4814
2001.0,2,7.7,1506.0,185.0,7,10,16,3620,4388,4207,2038
1980.0,1,6.4,127828.0,108.0,13,62,16,502,96,3585,4870
1998.0,1,4.8,3918.0,659.0,0,62,16,1910,5055,958,761
2003.0,1,7.2,2017.0,250.0,4,30,26,4264,4562,3797,4586
1997.0,1,7.9,34.0,92.0,6,62,16,3015,2578,1765,3332
1999.0,4,6.8,177.0,325.0,2,67,64,2761,2440,4207,3474
1976.0,1,4.7,94.0,107.0,0,52,16,3563,3116,688,489
2002.0,1,7.0,258256.0,100.0,5,62,16,974,3159,1889,2816
1996.0,1,6.7,122573.0,86.0,0,62,16,3254,4626,3462,906
1993.0,1,6.6,87508.0,139.0,0,62,16,820,3434,1818,2215
2001.0,1,6.3,42229.0,85.0,7,62,16,3134,2526,3708,2415
1942.0,1,8.0,22279.0,100.0,7,62,16,1867,1179,4106,2805
2001.0,0,8.1,15.0,83.0,2,67,64,4079,3808,4207,5105
2000.0,1,6.7,10889.0,109.0,7,62,16,3375,2401,2157,2622
2000.0,1,5.6,1846.0,111.0,0,30,26,300,111,3553,1994
2001.0,1,5.4,9086.0,131.0,0,62,16,1136,3917,2009,1590
2003.0,7,4.4,1224.0,90.0,4,62,16,4842,5411,4007,4840
2001.0,1,5.2,5661.0,140.0,0,62,16,2095,4544,3748,1588
2004.0,3,7.1,3322.0,51.0,7,62,16,2135,3438,2727,818
1995.0,1,5.6,4855.0,108.0,2,33,16,3158,366,1008,3853
1925.0,1,7.4,1174.0,94.0,5,24,41,1441,3559,1177,1435
1957.0,1,8.1,8993.0,98.0,0,30,26,3502,5315,2651,4916
2004.0,1,8.2,396.0,95.0,6,62,16,4149,1380,1763,2150
1984.0,1,6.7,4319.0,55.0,4,62,16,4315,1593,3252,4534
2002.0,3,5.7,707.0,98.0,7,10,16,905,795,3393,286
2001.0,1,6.4,6641.0,77.0,4,62,16,3749,1548,1097,1282
1963.0,1,6.4,1624.0,210.0,4,61,16,3053,4863,3275,2885
2002.0,1,4.9,615.0,130.0,23,10,16,4819,4806,3645,558
1969.0,1,7.3,105432.0,77.0,1,62,16,3775,1382,976,3739
2001.0,1,5.7,652.0,24.0,3,61,16,4285,2815,473,3081
1994.0,4,7.7,865.0,94.0,2,37,33,3463,3607,4207,821
1974.0,1,8.3,3796.0,94.0,4,52,16,34,5897,1692,2056
1985.0,1,6.7,2582.0,98.0,3,61,16,3436,4913,2797,4376
1997.0,1,6.3,8559.0,52.0,0,39,16,4163,2452,4211,405
1999.0,4,8.4,220431.0,89.0,2,62,16,552,3031,4207,1089
1930.0,1,6.4,6111.0,180.0,5,61,16,1873,4254,141,845
1997.0,1,7.3,140.0,108.0,6,62,16,3809,822,633,5105
2001.0,1,5.1,320.0,129.0,4,55,54,2495,5458,137,184
1945.0,1,7.0,3813.0,88.0,4,62,16,2189,1179,4073,3595
1994.0,1,6.4,1882.0,133.0,4,23,20,3359,827,2771,3346
2001.0,1,7.0,5769.0,30.0,7,61,16,3295,5513,1242,1656
2001.0,1,3.8,662.0,63.0,0,10,16,362,1639,3288,3968
2003.0,1,7.3,10994.0,94.0,7,35,32,1737,3766,1201,1445
2003.0,1,6.4,1519.0,94.0,7,62,16,2800,3159,2621,3201
1998.0,1,6.3,10447.0,60.0,5,36,16,1043,4146,1557,307
1992.0,1,6.4,1969.0,127.0,7,52,16,2867,5757,833,3238
2000.0,1,6.9,3519.0,105.0,4,24,16,2710,5340,2722,3301
1980.0,1,5.8,5047.0,73.0,13,35,32,1166,364,3495,1619
2004.0,7,6.6,258.0,102.0,6,62,16,2830,3951,2316,2819
2004.0,1,6.3,153.0,95.0,7,35,32,3221,5641,3693,4477
2004.0,0,7.5,274.0,87.0,5,61,16,3675,1279,468,2719
2001.0,3,5.0,121.0,94.0,4,62,16,298,4427,2150,2606
1979.0,1,4.6,1839.0,113.0,4,62,16,4560,3413,1349,4909
1985.0,1,8.5,2152.0,95.0,6,62,16,582,753,4050,507
1999.0,1,4.0,347.0,88.0,4,62,16,1779,5500,3751,4096
1997.0,1,6.2,28819.0,117.0,0,62,16,888,911,445,2289
1992.0,1,7.4,30602.0,79.0,7,61,16,4875,2137,1669,1240
1996.0,1,6.6,52411.0,75.0,0,62,16,1241,3847,1104,3642
2004.0,1,6.8,1019.0,122.0,6,62,16,2164,1772,2997,5105
2001.0,1,7.3,2472.0,92.0,2,37,33,2606,5039,3992,4210
1998.0,1,6.2,170474.0,93.0,0,62,16,4062,5611,2812,585
2001.0,1,6.6,19585.0,90.0,5,37,33,4201,3762,3661,4437
1989.0,1,7.2,102009.0,80.0,3,62,16,4749,761,2954,4164
1995.0,7,4.8,408.0,24.0,0,62,16,1315,3590,3311,537
1994.0,1,6.4,5537.0,130.0,0,27,7,2277,957,1857,2256
2004.0,1,7.9,52748.0,82.0,7,24,22,557,2060,1189,1430
1997.0,1,6.8,27387.0,85.0,3,62,16,2229,2326,1414,1678
1997.0,1,6.0,4070.0,72.0,4,62,16,3213,856,3946,4774
2000.0,1,4.6,6846.0,83.0,0,38,16,919,108,1309,4552
1969.0,4,7.4,1660.0,93.0,1,62,16,2015,588,4207,3672
2000.0,1,5.6,31732.0,112.0,0,62,16,2515,4406,3328,2400
1953.0,1,5.7,1351.0,114.0,1,62,16,4098,5418,3362,42
1997.0,3,7.4,25.0,93.0,4,62,16,3158,3423,798,946
1999.0,0,6.8,636.0,102.0,4,62,16,521,4350,2246,2290
2001.0,1,7.5,8471.0,91.0,5,37,33,1844,5158,3636,4407
1980.0,1,5.4,5731.0,97.0,13,35,32,4727,5043,6,1589
1997.0,7,5.5,6.0,90.0,2,62,16,2253,4488,643,5105
2001.0,1,5.6,2543.0,98.0,19,10,16,4474,4326,153,798
2003.0,1,6.5,79587.0,105.0,7,62,16,2545,3192,2797,2853
2003.0,7,6.8,125.0,117.0,2,62,16,2334,624,3727,1673
2000.0,1,5.3,1745.0,96.0,5,61,16,2742,2149,3023,2144
1987.0,7,8.4,96.0,89.0,6,62,16,2252,4016,13,5105
1999.0,7,5.3,5424.0,88.0,8,62,20,3170,427,87,1326
2000.0,7,7.4,52.0,40.0,14,62,16,2458,1973,74,5105
2003.0,4,6.9,529.0,108.0,2,37,16,2706,2194,4207,3307
2005.0,7,3.3,452.0,93.0,13,62,16,932,3691,1600,1932
1951.0,1,6.7,5167.0,66.0,4,62,16,1603,2412,3681,115
1999.0,4,7.9,2071.0,123.0,5,61,16,2837,3162,4207,3228
2001.0,7,8.6,27.0,163.0,6,62,16,3399,660,4207,5105
1996.0,1,6.3,38543.0,85.0,4,62,16,874,1328,3057,1496
2000.0,7,7.0,77.0,30.0,14,10,16,4377,2597,2335,5105
1973.0,1,6.4,996.0,72.0,0,62,16,174,2084,276,3593
2002.0,1,6.2,106869.0,60.0,4,62,16,3927,2853,219,1216
1970.0,0,unknown,176.5,60.0,14,67,64,4679,2417,4207,5105
2001.0,1,6.4,8367.0,113.0,0,30,26,130,640,32,4113
1993.0,1,6.7,595.0,88.0,7,10,16,4758,719,940,1084
2003.0,4,6.6,128.0,113.0,2,37,16,4350,2252,4207,498
1988.0,4,8.6,1769.0,86.0,6,62,16,1174,1319,4207,3146
2001.0,1,5.9,1276.0,93.0,0,62,16,1100,4925,1144,1367
1994.0,1,6.1,9368.0,91.0,1,62,16,2433,4474,2038,246
1965.0,1,5.2,1715.0,116.0,4,62,16,1761,797,1505,1795
2001.0,3,6.8,319.0,105.0,6,62,16,2011,1327,440,3470
1993.0,4,7.8,420.0,96.0,2,67,16,3070,5848,4207,1829
1985.0,1,7.1,66084.0,92.0,13,62,16,2961,5416,1312,1575
1999.0,1,6.5,578.0,92.0,7,62,16,3766,2986,3248,1167
1974.0,1,7.3,13215.0,113.0,4,62,16,2006,5734,386,423
2004.0,1,7.9,22335.0,110.0,0,30,26,1911,4525,1187,2078
2002.0,1,3.4,263.0,100.0,0,62,16,4841,537,1229,4535
1982.0,1,6.5,3759.0,122.0,0,27,7,2016,3705,1630,1973
1987.0,3,9.0,23.0,127.0,4,62,16,2263,4118,3412,5105
1988.0,1,2.9,3889.0,100.0,1,62,16,2650,5783,103,2525
1972.0,1,7.7,9196.0,105.0,7,65,22,3058,2077,3201,3861
1981.0,1,6.1,10486.0,80.0,13,62,16,4885,1021,2072,1641
2000.0,1,4.3,290.0,110.0,7,62,16,2585,1289,2750,3325
2002.0,7,6.8,31.0,96.0,14,62,16,3905,5897,4207,5105
1988.0,1,6.4,298.0,101.0,7,62,16,2725,5508,1693,2809
2001.0,4,8.4,19.0,108.0,17,62,16,167,4758,4207,5105
1996.0,1,5.5,5846.0,119.0,2,62,16,1493,506,2320,340
2000.0,4,5.3,28.0,122.0,4,62,16,2222,4126,4207,2188
2005.0,0,7.4,362.0,86.0,2,62,16,4622,1226,515,608
1987.0,1,5.4,10741.0,101.0,4,62,16,398,2817,1170,1492
1999.0,7,5.8,333.0,116.0,17,62,16,667,3871,4207,5105
1996.0,1,6.7,1941.0,95.0,4,4,16,478,490,2544,2956
2002.0,3,7.2,169.0,117.0,3,62,16,1838,5650,1046,347
1999.0,1,6.7,5232.0,86.0,7,30,26,131,322,3794,1705
1981.0,1,7.4,59515.0,120.0,1,61,16,3565,2134,1903,4720
1976.0,1,6.2,6883.0,93.0,4,62,16,1983,4298,2756,2294
2004.0,1,7.0,13436.0,119.0,2,37,33,1878,3761,2464,3010
2005.0,0,unknown,176.5,88.0,0,67,64,5069,5897,4207,3012
1998.0,0,7.4,337.0,252.0,6,62,16,2967,1272,3925,5105
2000.0,3,6.0,331.0,24.0,7,62,16,4040,4581,3448,946
1974.0,1,6.9,3200.0,108.0,7,62,16,2097,556,2940,5013
2004.0,1,4.3,343.0,95.0,19,62,16,2783,398,728,860
1980.0,0,7.8,355.0,52.0,7,61,16,3743,3942,3079,4504
2002.0,1,6.0,27.0,87.0,2,37,33,4022,4851,2928,3411
1994.0,1,7.4,5555.0,123.0,7,23,20,5071,1868,210,3589
2004.0,3,5.4,622.0,112.0,7,10,22,1984,5499,3135,2370
1991.0,1,5.2,820.0,100.0,13,62,16,684,2433,1771,1102
1993.0,1,7.3,39854.0,87.0,7,61,16,2632,2161,58,1456
1998.0,3,8.4,27.0,84.0,6,62,16,592,1425,1492,2075
1961.0,1,6.8,3038.0,119.0,13,62,16,1744,4338,4111,4019
1987.0,1,6.1,23932.0,174.0,9,62,16,1296,5528,2707,4499
1934.0,1,7.1,7063.0,94.0,7,62,16,2892,549,1916,2899
1996.0,1,7.7,407.0,91.0,4,30,57,1765,3016,3798,5105
2005.0,1,6.8,32011.0,97.0,5,23,16,447,2562,3458,690
1999.0,7,6.9,105.0,33.0,6,61,16,826,4527,907,5105
2003.0,2,6.3,567.0,85.0,2,37,33,1848,1654,4207,4225
1994.0,2,7.3,650.0,130.0,25,10,16,4292,1003,4207,2824
1995.0,1,7.6,93473.0,104.0,1,62,16,2459,1856,1831,2232
1971.0,1,6.2,31.0,100.0,5,62,16,2506,4753,1423,1688
2000.0,1,5.0,183.0,110.0,7,10,16,3497,847,1555,1869
